982,13
983,19
984,15
985,12
986,15
987,15
988,20
989,18
990,18
991,16
992,13
993,15
994,20
995,16
996,18
997,19
998,18
999,17
1000,19
1001,15
1002,16
1003,15
1004,18
1005,15
1006,19
1007,17
1008,15
1009,15
1010,16
1011,17
1012,16
1013,20
1014,15
1015,19
1016,17
1017,17
1018,21
1019,14
1020,16
1021,15
1022,18
1023,16
1024,16
1025,17
1026,13
1027,15
1028,16
1029,17
1030,19
1031,13
1032,20
1033,17
1034,19
1035,17
1036,18
1037,14
1038,16
1039,16
1040,16
1041,16
1042,17
1043,14
1044,14
1045,15
1046,15
1047,14
1048,16
1049,18
1050,16
1051,16
1052,15
1053,16
1054,18
1055,17
1056,18
1057,18
1058,16
1059,15
1060,18
1061,14
1062,17
1063,15
1064,15
1065,18
1066,15
1067,18
1068,12
1069,14
1070,17
1071,15
1072,16
1073,17
1074,16
1075,20
1076,16
1077,14
1078,19
1079,15
1080,20
1081,14
1082,16
1083,14
1084,12
1085,14
1086,14
1087,13
1088,16
1089,15
1090,15
1091,16
1092,19
1093,14
1094,14
1095,19
1096,17
1097,16
1098,12
1099,16
1100,14
1101,16
1102,14
1103,17
1104,15
1105,16
1106,15
1107,17
1108,15
1109,14
1110,11
1111,15
1112,19
1113,17
1114,20
1115,12
1116,14
1117,16
1118,14
1119,11
1120,14
1121,16
1122,15
1123,17
1124,14
1125,16
1126,15
1127,17
1128,13
1129,17
1130,15
1131,17
1132,13
1133,15
1134,16
1135,15
1136,14
1137,16
1138,12
1139,15
1140,16
1141,16
1142,10
1143,18
1144,13
1145,12
1146,16
1147,15
1148,13
1149,18
1150,14
1151,16
1152,16
1153,20
1154,15
1155,16
1156,18
1157,14
1158,13
1159,15
1160,14
1161,15
1162,14
1163,17
1164,15
1165,16
1166,13
1167,15
1168,14
1169,16
1170,14
1171,14
1172,13
1173,11
1174,17
1175,15
1176,16
1177,14
1178,15
1179,14
1180,17
1181,16
1182,13
1183,14
1184,16
1185,14
1186,16
1187,14
1188,16
1189,13
1190,15
1191,14
1192,14
1193,15
1194,17
1195,14
1196,14
1197,16
1198,11
1199,15
1200,15
1201,15
1202,12
1203,14
1204,13
1205,13
1206,13
1207,14
1208,14
1209,15
1210,13
1211,15
1212,14
1213,17
1214,13
1215,13
1216,16
1217,14
1218,15
1219,13
1220,11
1221,15
1222,18
1223,16
1224,13
1225,14
1226,13
1227,12
1228,17
1229,15
1230,13
1231,15
1232,17
1233,12
1234,13
1235,18
1236,11
1237,14
1238,16
1239,14
1240,15
1241,15
1242,12
1243,15
1244,15
1245,12
1246,16
1247,15
1248,14
1249,11
1250,12
1251,11
1252,12
1253,10
1254,10
1255,10
1256,8
1257,9
1258,10
1259,12
1260,12
1261,13
1262,11
1263,13
1264,15
1265,9
1266,11
1267,13
1268,10
1269,12
1270,9
1271,11
1272,9
1273,7
1274,11
1275,10
1276,11
1277,11
1278,12
1279,14
1280,11
1281,9
1282,12
1283,9
1284,12
1285,9
1286,10
1287,12
1288,11
1289,8
1290,14
1291,9
1292,11
1293,11
1294,12
1295,12
1296,10
1297,10
1298,12
1299,11
1300,12
1301,10
1302,13
1303,14
1304,11
1305,11
1306,8
1307,12
1308,10
1309,11
1310,12
1311,10
1312,14
1313,9
1314,11
1315,13
1316,13
1317,11
1318,10
1319,12
1320,8
1321,13
1322,11
1323,11
1324,8
1325,11
1326,11
1327,9
1328,11
1329,9
1330,10
1331,10
1332,10
1333,12
1334,10
1335,8
1336,14
1337,16
1338,11
1339,8
1340,11
1341,9
1342,11
1343,10
1344,10
1345,8
1346,12
1347,9
1348,9
1349,11
1350,9
1351,13
1352,11
1353,12
1354,8
1355,11
1356,12
1357,10
1358,15
1359,7
1360,7
1361,10
1362,11
1363,13
1364,12
1365,11
1366,11
1367,14
1368,12
1369,10
1370,15
1371,12
1372,7
1373,12
1374,5
1375,9
1376,10
1377,13
1378,8
1379,11
1380,9
1381,14
1382,7
1383,11
1384,11
1385,8
1386,14
1387,15
1388,9
1389,12
1390,9
1391,12
1392,10
1393,11
1394,9
1395,10
1396,11
1397,12
1398,10
1399,8
1400,10
1401,13
1402,8
1403,10
1404,9
1405,13
1406,9
1407,10
1408,9
1409,11
1410,10
1411,11
1412,9
1413,11
1414,13
1415,13
1416,8
1417,11
1418,10
1419,12
1420,10
1421,11
1422,13
1423,12
1424,11
1425,12
1426,11
1427,10
1428,11
1429,8
1430,8
1431,12
1432,10
1433,7
1434,10
1435,7
1436,11
1437,10
1438,15
1439,10
1440,11
1441,11
1442,9
1443,13
1444,11
1445,9
1446,10
1447,12
1448,13
1449,9
1450,8
1451,8
1452,11
1453,11
1454,11
1455,11
1456,8
1457,12
1458,6
1459,9
1460,10
1461,14
1462,13
1463,7
1464,11
1465,11
1466,11
1467,7
1468,13
1469,9
1470,15
1471,12
1472,9
1473,10
1474,10
1475,8
1476,8
1477,9
1478,15
1479,12
1480,8
1481,10
1482,15
1483,11
1484,7
1485,10
1486,11
1487,13
1488,9
1489,7
1490,11
1491,11
1492,9
1493,10
1494,13
1495,7
1496,11
1497,13
1498,7
1499,10
1500,10
1501,13
1502,8
1503,7
1504,11
1505,12
1506,10
1507,11
1508,13
1509,13
1510,10
1511,11
1512,6
1513,12
1514,9
1515,12
1516,9
1517,8
1518,11
1519,13
1520,9
1521,10
1522,8
1523,11
1524,11
1525,10
1526,7
1527,9
1528,10
1529,13
1530,12
1531,13
1532,11
1533,11
1534,10
1535,11
1536,12
1537,11
1538,9
1539,12
1540,9
1541,12
1542,11
1543,10
1544,9
1545,12
1546,10
1547,9
1548,8
1549,11
1550,11
1551,12
1552,10
1553,13
1554,9
1555,11
1556,10
1557,9
1558,12
1559,7
1560,10
1561,8
1562,8
1563,7
1564,9
1565,9
1566,10
1567,12
1568,10
1569,10
1570,7
1571,9
1572,12
1573,14
1574,8
1575,7
1576,12
1577,12
1578,7
1579,10
1580,12
1581,11
1582,10
1583,9
1584,10
1585,9
1586,10
1587,7
1588,9
1589,10
1590,10
1591,12
1592,9
1593,7
1594,11
1595,12
1596,13
1597,12
1598,11
1599,12
1600,10
1601,9
1602,11
1603,11
1604,13
1605,6
1606,9
1607,10
1608,7
1609,10
1610,11
1611,12
1612,11
1613,12
1614,9
1615,9
1616,10
1617,14
1618,7
1619,12
1620,10
1621,9
1622,12
1623,9
1624,7
1625,9
1626,12
1627,10
1628,9
1629,12
1630,8
1631,10
1632,8
1633,13
1634,7
1635,11
1636,10
1637,9
1638,13
1639,9
1640,8
1641,13
1642,7
1643,8
1644,9
1645,9
1646,9
1647,10
1648,10
1649,12
1650,12
1651,7
1652,12
1653,8
1654,10
1655,7
1656,10
1657,12
1658,10
1659,13
1660,9
1661,10
1662,8
1663,12
1664,7
1665,10
1666,6
1667,11
1668,12
1669,10
1670,9
1671,11
1672,11
1673,8
1674,9
1675,10
1676,12
1677,11
1678,11
1679,10
1680,10
1681,12
1682,9
1683,13
1684,9
1685,9
1686,8
1687,12
1688,10
1689,9
1690,11
1691,9
1692,8
1693,11
1694,9
1695,9
1696,10
1697,9
1698,9
1699,7
1700,7
1701,9
1702,10
1703,6
1704,7
1705,8
1706,7
1707,9
1708,10
1709,12
1710,8
1711,10
1712,12
1713,9
1714,9
1715,10
1716,10
1717,11
1718,11
1719,10
1720,9
1721,9
1722,11
1723,6
1724,7
1725,10
1726,10
1727,10
1728,8
1729,9
1730,11
1731,9
1732,13
1733,9
1734,13
1735,11
1736,10
1737,8
1738,7
1739,11
1740,9
1741,11
1742,9
1743,9
1744,10
1745,9
1746,11
1747,10
1748,10
1749,8
1750,7
1751,10
1752,8
1753,11
1754,10
1755,9
1756,12
1757,9
1758,9
1759,10
1760,9
1761,8
1762,8
1763,12
1764,10
1765,8
1766,9
1767,8
1768,10
1769,8
1770,11
1771,10
1772,11
1773,9
1774,11
1775,14
1776,10
1777,9
1778,9
1779,9
1780,12
1781,7
1782,7
1783,8
1784,10
1785,12
1786,11
1787,8
1788,10
1789,8
1790,10
1791,10
1792,8
1793,12
1794,9
1795,10
1796,10
1797,9
1798,9
1799,10
1800,10
1801,11
1802,12
1803,8
1804,8
1805,11
1806,9
1807,10
1808,10
1809,12
1810,9
1811,9
1812,10
1813,12
1814,6
1815,11
1816,9
1817,9
1818,8
1819,8
1820,11
1821,12
1822,10
1823,6
1824,14
1825,7
1826,12
1827,12
1828,9
1829,11
1830,9
1831,11
1832,8
1833,9
1834,8
1835,12
1836,15
1837,9
1838,8
1839,10
1840,8
1841,9
1842,7
1843,11
1844,9
1845,8
1846,8
1847,8
1848,11
1849,9
1850,9
1851,12
1852,8
1853,6
1854,8
1855,8
1856,9
1857,9
1858,13
1859,10
1860,13
1861,11
1862,4
1863,8
1864,12
1865,8
1866,9
1867,6
1868,8
1869,6
1870,9
1871,9
1872,10
1873,8
1874,9
1875,8
1876,9
1877,10
1878,6
1879,8
1880,10
1881,13
1882,10
1883,5
1884,10
1885,7
1886,10
1887,10
1888,9
1889,10
1890,11
1891,8
1892,9
1893,11
1894,7
1895,8
1896,11
1897,8
1898,11
1899,7
1900,9
1901,8
1902,12
1903,10
1904,7
1905,7
1906,10
1907,8
1908,11
1909,9
1910,7
1911,7
1912,10
1913,8
1914,8
1915,8
1916,12
1917,9
1918,10
1919,6
1920,12
1921,8
1922,9
1923,8
1924,9
1925,7
1926,10
1927,9
1928,11
1929,8
1930,6
1931,9
1932,8
1933,9
1934,8
1935,7
1936,10
1937,10
1938,8
1939,12
1940,10
1941,8
1942,8
1943,11
1944,7
1945,9
1946,11
1947,12
1948,9
1949,10
1950,9
1951,9
1952,10
1953,9
1954,9
1955,8
1956,11
1957,10
1958,12
1959,8
1960,10
1961,11
1962,6
1963,10
1964,9
1965,5
1966,8
1967,8
1968,11
1969,9
1970,8
1971,6
1972,8
1973,9
1974,7
1975,9
1976,8
1977,11
1978,11
1979,11
1980,8
1981,11
1982,9
1983,9
1984,9
1985,9
1986,6
1987,9
1988,7
1989,10
1990,12
1991,8
1992,8
1993,6
1994,12
1995,10
1996,10
1997,8
1998,11
1999,10
2000,7
2001,7
2002,13
2003,8
2004,8
2005,10
2006,7
2007,7
2008,8
2009,8
2010,11
2011,6
2012,10
2013,12
2014,8
2015,8
2016,12
2017,8
2018,7
2019,7
2020,9
2021,7
2022,11
2023,8
2024,10
2025,9
2026,9
2027,11
2028,10
2029,11
2030,6
2031,9
2032,11
2033,10
2034,6
2035,6
2036,12
2037,12
2038,10
2039,8
2040,7
2041,9
2042,7
2043,9
2044,9
2045,10
2046,10
2047,10
2048,8
2049,10
2050,8
2051,6
2052,11
2053,7
2054,9
2055,6
2056,10
2057,12
2058,5
2059,11
2060,8
2061,10
2062,9
2063,6
2064,8
2065,10
2066,12
2067,9
2068,7
2069,11
2070,10
2071,8
2072,10
2073,10
2074,9
2075,8
2076,7
2077,9
2078,8
2079,8
2080,9
2081,7
2082,11
2083,9
2084,8
2085,9
2086,8
2087,10
2088,6
2089,7
2090,9
2091,7
2092,9
2093,7
2094,8
2095,8
2096,8
2097,8
2098,8
2099,9
2100,8
2101,9
2102,8
2103,8
2104,9
2105,10
2106,8
2107,8
2108,10
2109,11
2110,8
2111,9
2112,9
2113,10
2114,10
2115,12
2116,6
2117,8
2118,8
2119,8
2120,9
2121,10
2122,9
2123,8
2124,8
2125,10
2126,9
2127,6
2128,9
2129,10
2130,7
2131,9
2132,11
2133,7
2134,8
2135,10
2136,8
2137,6
2138,7
2139,7
2140,7
2141,8
2142,10
2143,11
2144,6
2145,9
2146,8
2147,12
2148,8
2149,9
2150,8
2151,8
2152,12
2153,9
2154,8
2155,7
2156,9
2157,9
2158,10
2159,11
2160,6
2161,10
2162,11
2163,8
2164,7
2165,9
2166,8
2167,6
2168,8
2169,5
2170,8
2171,8
2172,7
2173,9
2174,7
2175,7
2176,8
2177,8
2178,9
2179,10
2180,7
2181,10
2182,5
2183,7
2184,9
2185,11
2186,9
2187,9
2188,6
2189,9
2190,6
2191,11
2192,10
2193,10
2194,9
2195,9
2196,9
2197,6
2198,8
2199,8
2200,9
2201,7
2202,8
2203,10
2204,8
2205,9
2206,8
2207,7
2208,11
2209,7
2210,9
2211,8
2212,9
2213,8
2214,9
2215,10
2216,9
2217,7
2218,9
2219,6
2220,10
2221,6
2222,7
2223,9
2224,6
2225,9
2226,11
2227,12
2228,7
2229,10
2230,10
2231,7
2232,7
2233,9
2234,7
2235,10
2236,8
2237,7
2238,9
2239,6
2240,7
2241,7
2242,8
2243,9
2244,8
2245,10
2246,7
2247,9
2248,10
2249,7
2250,8
2251,9
2252,7
2253,9
2254,7
2255,8
2256,11
2257,6
2258,8
2259,9
2260,9
2261,8
2262,9
2263,6
2264,11
2265,7
2266,9
2267,8
2268,8
2269,9
2270,9
2271,9
2272,8
2273,8
2274,8
2275,8
2276,10
2277,6
2278,7
2279,9
2280,8
2281,12
2282,5
2283,8
2284,9
2285,5
2286,7
2287,9
2288,11
2289,8
2290,5
2291,6
2292,8
2293,9
2294,8
2295,10
2296,7
2297,10
2298,5
2299,7
2300,12
2301,7
2302,8
2303,8
2304,9
2305,8
2306,9
2307,12
2308,9
2309,9
2310,8
2311,10
2312,7
2313,5
2314,11
2315,8
2316,7
2317,7
2318,8
2319,10
2320,7
2321,9
2322,7
2323,8
2324,8
2325,6
2326,9
2327,7
2328,11
2329,8
2330,8
2331,9
2332,7
2333,8
2334,7
2335,9
2336,8
2337,9
2338,7
2339,7
2340,8
2341,6
2342,8
2343,8
2344,8
2345,7
2346,8
2347,6
2348,5
2349,9
2350,9
2351,9
2352,8
2353,6
2354,11
2355,10
2356,5
2357,7
2358,9
2359,7
2360,9
2361,12
2362,6
2363,10
2364,8
2365,6
2366,9
2367,7
2368,8
2369,9
2370,8
2371,7
2372,9
2373,9
2374,9
2375,6
2376,9
2377,10
2378,8
2379,8
2380,7
2381,7
2382,9
2383,8
2384,8
2385,7
2386,8
2387,7
2388,9
2389,9
2390,9
2391,9
2392,7
2393,8
2394,7
2395,9
2396,8
2397,7
2398,5
2399,11
2400,6
2401,6
2402,9
2403,8
2404,8
2405,7
2406,6
2407,10
2408,6
2409,6
2410,8
2411,8
2412,7
2413,7
2414,9
2415,7
2416,8
2417,6
2418,9
2419,7
2420,7
2421,6
2422,9
2423,8
2424,8
2425,9
2426,5
2427,6
2428,11
2429,7
2430,7
2431,9
2432,5
2433,7
2434,10
2435,7
2436,9
2437,10
2438,7
2439,10
2440,5
2441,8
2442,5
2443,7
2444,9
2445,9
2446,7
2447,10
2448,9
2449,8
2450,6
2451,7
2452,9
2453,6
2454,9
2455,4
2456,10
2457,10
2458,9
2459,5
2460,11
2461,7
2462,8
2463,11
2464,5
2465,10
2466,9
2467,7
2468,7
2469,6
2470,7
2471,10
2472,9
2473,8
2474,6
2475,8
2476,8
2477,9
2478,7
2479,6
2480,9
2481,10
2482,7
2483,6
2484,10
2485,6
2486,8
2487,7
2488,9
2489,7
2490,8
2491,6
2492,8
2493,9
2494,9
2495,8
2496,9
2497,5
2498,7
2499,8
2500,5
2501,6
2502,7
2503,6
2504,5
2505,8
2506,6
2507,5
2508,6
2509,7
2510,5
2511,5
2512,5
2513,5
2514,5
2515,5
2516,6
2517,6
2518,6
2519,6
2520,5
2521,6
2522,7
2523,7
2524,6
2525,7
2526,6
2527,7
2528,8
2529,7
2530,9
2531,5
2532,6
2533,4
2534,6
2535,4
2536,9
2537,3
2538,6
2539,7
2540,6
2541,5
2542,7
2543,8
2544,5
2545,5
2546,5
2547,5
2548,4
2549,7
2550,6
2551,5
2552,5
2553,8
2554,4
2555,6
2556,6
2557,6
2558,8
2559,7
2560,8
2561,8
2562,5
2563,6
2564,5
2565,6
2566,8
2567,5
2568,5
2569,7
2570,5
2571,6
2572,3
2573,6
2574,5
2575,7
2576,4
2577,5
2578,6
2579,4
2580,5
2581,9
2582,7
2583,7
2584,4
2585,7
2586,6
2587,7
2588,4
2589,9
2590,5
2591,6
2592,7
2593,6
2594,6
2595,5
2596,6
2597,5
2598,7
2599,7
2600,4
2601,7
2602,4
2603,4
2604,5
2605,5
2606,8
2607,6
2608,8
2609,7
2610,6
2611,6
2612,6
2613,6
2614,5
2615,7
2616,4
2617,5
2618,5
2619,6
2620,6
2621,5
2622,5
2623,8
2624,5
2625,8
2626,8
2627,7
2628,4
2629,4
2630,8
2631,7
2632,6
2633,6
2634,9
2635,6
2636,4
2637,8
2638,3
2639,5
2640,9
2641,5
2642,5
2643,7
2644,6
2645,8
2646,4
2647,9
2648,4
2649,5
2650,4
2651,5
2652,5
2653,8
2654,5
2655,6
2656,3
2657,5
2658,7
2659,5
2660,5
2661,7
2662,5
2663,5
2664,6
2665,7
2666,4
2667,6
2668,7
2669,6
2670,6
2671,5
2672,6
2673,6
2674,8
2675,9
2676,6
2677,6
2678,6
2679,4
2680,4
2681,6
2682,6
2683,4
2684,6
2685,8
2686,4
2687,6
2688,6
2689,6
2690,5
2691,5
2692,5
2693,7
2694,4
2695,5
2696,4
2697,6
2698,5
2699,5
2700,7
2701,6
2702,6
2703,7
2704,6
2705,7
2706,5
2707,7
2708,7
2709,7
2710,3
2711,7
2712,5
2713,6
2714,7
2715,6
2716,5
2717,7
2718,9
2719,4
2720,4
2721,5
2722,4
2723,3
2724,6
2725,4
2726,7
2727,7
2728,6
2729,6
2730,7
2731,8
2732,5
2733,6
2734,5
2735,6
2736,9
2737,8
2738,5
2739,7
2740,5
2741,6
2742,9
2743,6
2744,7
2745,4
2746,5
2747,7
2748,5
2749,2
2750,5
2751,5
2752,5
2753,6
2754,5
2755,7
2756,6
2757,4
2758,4
2759,7
2760,4
2761,6
2762,4
2763,8
2764,6
2765,4
2766,4
2767,7
2768,5
2769,7
2770,5
2771,4
2772,5
2773,6
2774,9
2775,7
2776,8
2777,5
2778,4
2779,9
2780,5
2781,5
2782,4
2783,6
2784,8
2785,5
2786,7
2787,5
2788,4
2789,6
2790,4
2791,8
2792,4
2793,7
2794,6
2795,5
2796,7
2797,6
2798,6
2799,4
2800,6
2801,5
2802,7
2803,7
2804,7
2805,7
2806,3
2807,5
2808,6
2809,6
2810,5
2811,7
2812,7
2813,8
2814,3
2815,4
2816,7
2817,5
2818,6
2819,6
2820,5
2821,6
2822,5
2823,8
2824,4
2825,5
2826,5
2827,6
2828,5
2829,6
2830,6
2831,7
2832,4
2833,7
2834,3
2835,7
2836,5
2837,8
2838,4
2839,6
2840,6
2841,6
2842,6
2843,8
2844,5
2845,6
2846,8
2847,6
2848,5
2849,6
2850,6
2851,7
2852,5
2853,5
2854,7
2855,4
2856,6
2857,6
2858,6
2859,6
2860,3
2861,4
2862,5
2863,8
2864,6
2865,6
2866,5
2867,4
2868,4
2869,8
2870,5
2871,5
2872,4
2873,5
2874,4
2875,7
2876,3
2877,9
2878,7
2879,6
2880,5
2881,6
2882,7
2883,6
2884,8
2885,6
2886,6
2887,5
2888,8
2889,5
2890,6
2891,7
2892,4
2893,4
2894,7
2895,5
2896,7
2897,5
2898,8
2899,6
2900,4
2901,4
2902,6
2903,5
2904,5
2905,5
2906,7
2907,7
2908,3
2909,4
2910,6
2911,5
2912,6
2913,5
2914,4
2915,6
2916,8
2917,3
2918,4
2919,6
2920,5
2921,5
2922,6
2923,7
2924,7
2925,8
2926,7
2927,5
2928,4
2929,6
2930,7
2931,6
2932,5
2933,6
2934,6
2935,3
2936,3
2937,8
2938,5
2939,6
2940,4
2941,7
2942,8
2943,7
2944,6
2945,5
2946,6
2947,6
2948,5
2949,4
2950,5
2951,4
2952,6
2953,5
2954,4
2955,6
2956,5
2957,9
2958,8
2959,5
2960,8
2961,5
2962,4
2963,5
2964,6
2965,8
2966,7
2967,6
2968,6
2969,6
2970,4
2971,8
2972,4
2973,5
2974,7
2975,8
2976,6
2977,6
2978,5
2979,5
2980,3
2981,7
2982,4
2983,5
2984,8
2985,5
2986,5
2987,5
2988,6
2989,7
2990,7
2991,5
2992,5
2993,5
2994,5
2995,7
2996,5
